,name,lat,lon,Total Amount of 30 day fills for opioids
2459,VAN WERT,40.8014651,-84.600988,4057.4
2460,PIEDMONT,37.824371500000005,-122.23163500000001,9923.600000000002
2461,MONROE,38.272231299999994,-90.1792484,133868.60000000006
2462,MUSKEGON HEIGHTS,43.2011264,-86.2389464,283.0
2463,CHINO VALLEY,34.7575227,-112.45378090000001,2350.3
2464,ARKADELPHIA,34.1209292,-93.053784,5319.7
2465,BRANSON,36.644039899999996,-93.21713299999999,18538.9
2466,SOMERS POINT,39.3176158,-74.594601,4619.2
2467,WEBSTER,32.050618,-84.5473105,40347.79999999999
2468,KEOKUK,40.3972664,-91.384874,3785.0
2471,BURKBURNETT,34.0978711,-98.57061340000001,1725.1
2473,CANYON LAKE,33.683653899999996,-117.26261509999999,407.5
2474,VERMILLION,42.7794417,-96.9292104,1941.4
2475,LANTANA,26.583048100000003,-80.0559944,486.5
2476,DERIDDER,30.8463055,-93.2890528,3751.7
2477,SHOW LOW,34.254208399999996,-110.0298327,9406.2
2478,SONOMA,38.511080299999996,-122.8473388,6950.300000000001
2479,WEST HAVEN,41.2706527,-72.94704709999999,6749.299999999998
2482,BEDFORD HEIGHTS,41.4169982,-81.5273428,216.2
2483,CHENEY,47.4873895,-117.5757622,1435.1999999999996
2484,SPEARFISH,44.4908172,-103.8593698,3217.200000000001
2487,BIG RAPIDS,43.6980782,-85.4836558,4762.100000000001
2488,PROSPER,33.2327235,-96.839902,338.3
2489,STRUTHERS,41.0525588,-80.6078509,936.7
2490,PETAL,31.346562699999996,-89.2600605,2989.0999999999995
2491,SEDRO-WOOLLEY,48.5049158,-122.2349409,263.0
2492,VENTNOR CITY,39.3405045,-74.47739159999999,2152.7
2493,MELVINDALE,42.2825383,-83.175203,137.0
2494,KINGS MOUNTAIN,35.2451343,-81.3411942,5121.5
2495,FREDERICKSBURG,38.303183700000005,-77.46053990000001,40443.79999999999
2496,STORM LAKE,42.641091499999995,-95.2097179,2376.4
2498,FARMERSVILLE,36.2977283,-119.2067767,1336.4
2501,INDIANOLA,33.444622499999994,-90.64892856,5395.4
2502,LIGHTHOUSE POINT,26.27886235,-80.08882145,6017.4
2503,LOGANVILLE,39.8556564,-76.7074696,2877.9
2505,WOOD RIVER,38.861159,-90.0976069,780.0
2506,WABASH,38.4615994,-87.8460903,4501.700000000002
2507,CANANDAIGUA,42.8844625,-77.278399,6019.8
2508,FAIRMONT,39.4850848,-80.1425781,20556.3
2510,VERMILION,40.1749809,-87.73238570000001,994.0
2511,RICHMOND HEIGHTS,38.62827070000001,-90.3191285,1964.2
2512,CASTLE PINES,39.460096,-104.894195,580.2
2513,LINCOLNTON,35.473745,-81.2545251,13610.000000000002
2514,PALATKA,29.6487882,-81.63721109999999,12803.3
2515,BURLINGTON,44.4723989,-73.2114941,85372.40000000004
2517,GUTHRIE,35.8789231,-97.4252772,1334.5
2518,BLUEFIELD,37.252617,-81.2712105,15809.099999999995
2519,VIDALIA,32.217685499999995,-82.4134614,19679.5
2521,WHITE HOUSE,38.8976989,-77.03655319,4816.0
2522,GOODLETTSVILLE,36.323106700000004,-86.7133302,4746.3
2524,GRAND HAVEN,43.0630734,-86.2283864,7712.500000000001
2525,LAWRENCEBURG,38.0372967,-84.8966171,30792.10000000001
2526,MOUNT AIRY,36.499300700000006,-80.60728590000001,20583.7
2527,NANTICOKE,41.2053599,-76.004923,4806.0999999999985
2530,FARMINGTON,36.73042879999999,-108.20891909999999,79965.99999999999
2531,DORAVILLE,33.898157899999994,-84.2832564,202.3
2532,PARSONS,37.3407838,-95.2596295,8232.300000000001
2533,BURLEY,42.535742799999994,-113.79279479999998,4632.4
2534,ALPENA,45.0616794,-83.43275279999999,13275.499999999995
2535,BOLIVAR,33.7702263,-90.8519798,18284.1
2536,GALION,40.7336688,-82.78990259999999,6918.100000000001
2537,EUNICE,30.4943669,-92.4176324,6836.799999999998
2538,SUMMERFIELD,38.5972705,-89.751762,9373.1
2539,UNION,37.461645399999995,-89.2504793,24416.0
2540,SEBRING,27.4957453,-81.44104250000001,25621.09999999999
2541,PELLA,44.72375425,-88.79744676,4330.799999999998
2543,PLACERVILLE,38.7296252,-120.798546,13281.4
2544,JENNINGS,38.9957749,-85.63592009999999,7111.1
2548,BATESVILLE,35.78883,-91.65050847,33282.29999999999
2549,GULF SHORES,30.246036100000005,-87.70081929999999,3177.8
2550,GREENCASTLE,39.644489799999995,-86.8647316,5790.000000000001
2551,JESUP,31.6074365,-81.88539240000001,14741.8
2552,MORRO BAY,35.3658075,-120.8499013,905.5
2553,UNION,37.461645399999995,-89.2504793,24416.0
2554,LINDON,40.3432857,-111.7207608,423.1
2555,EUREKA,40.80207120000001,-124.16367290000001,25614.700000000008
2556,SILVER CITY,32.7725053,-108.2793701,5399.4
2557,PORTAGE,41.5758708,-87.17614549999999,47645.69999999999
2558,MONTGOMERY,32.3669656,-86.3006485,115417.80000000006
2559,NEWBERRY,34.275324700000006,-81.61886329999999,15152.399999999998
2560,LEXINGTON,38.0464066,-84.4970393,212246.6
2561,WATERVLIET,42.7300784,-73.70122990000002,4263.700000000002
2562,BEL AIR,34.0827278,-118.44798020000002,20662.5
2564,BIG LAKE,45.3324647,-93.7460804,411.1
2566,DENHAM SPRINGS,30.4868564,-90.9562125,3414.600000000001
2567,SATELLITE BEACH,28.1761233,-80.5900519,2278.600000000001
2568,BROWNSVILLE,25.914025600000002,-97.4890856,34736.599999999984
2569,ATMORE,31.0237921,-87.4938708,9372.2
2570,WARR ACRES,35.5225569,-97.6189353,111.0
2571,WOODBURY,44.92317,-92.9588282,29281.099999999984
2572,EMERYVILLE,37.8314089,-122.28652659999999,9037.399999999998
2573,CARROLL,42.0647352,-89.9556785,6081.0
2574,SHASTA LAKE,40.6804279,-122.3708419,3502.100000000001
2575,MAYFIELD,36.7413624,-88.6352595,7930.8
2576,BONHAM,33.577327600000004,-96.17831109999999,2158.2
2577,COFFEYVILLE,37.0372999,-95.61636340000001,5108.9
2579,NORTH BRANCH,45.5113515,-92.9802176,2638.9
2580,WATERLOO,43.4655524,-80.52177859999999,31219.999999999985
2581,PLEASANT GROVE,40.3641184,-111.73853999999999,2699.7
2582,WAXHAW,34.9245935,-80.74340190000001,717.0
2583,BENTON HARBOR,42.1167065,-86.4541894,3940.099999999999
2585,ELKHORN,42.6727927,-88.5445447,5092.3
2587,HOPE,33.6883815,-93.58383434,5313.9000000000015
2588,HARRISONVILLE,38.6533446,-94.34845290000001,10579.9
2589,ANDERSON,38.198077000000005,-95.30674609999998,117555.60000000006
2590,SEDONA,34.86577570000001,-111.79298909999999,3518.2
2591,WAVERLY,37.035987899999995,-77.09525140000001,11525.6
2592,HARRISON,30.4553392,-89.1313136,19612.0
2593,BELLMEAD,31.5940545,-97.1088903,1906.5
2594,GONZALES,29.501625699999998,-97.4524926,15821.600000000002
2596,TROY,42.6055893,-83.1499304,88591.99999999999
2598,BLUFFTON,40.7386579,-85.1716368,27178.8
2599,LITTLE CANADA,43.9233915,-73.6495723,34.0
2600,CAPE CANAVERAL,28.388171999999997,-80.60326552,172.0
2602,GIRARD,33.040432300000006,-81.7120567,6909.0999999999985
2603,BURLINGTON,44.4723989,-73.2114941,85372.40000000004
2604,D'IBERVILLE,30.426309200000002,-88.89086379999999,30.0
2605,CENTERTON,36.346325,-94.33285765,715.8
2606,SMITHFIELD,35.5085717,-78.3392929,15579.500000000002
2607,FLAT ROCK,42.0964314,-83.29187440000001,2129.9
2608,KENDALLVILLE,41.441438500000004,-85.26497540000001,2179.2
2609,MARYSVILLE,39.1457247,-121.59135159999998,30827.699999999986
2610,RUSSELLVILLE,35.278417299999994,-93.1337856,25162.1
2611,SUNBURY,40.8619754,-76.7936252,5173.200000000002
2612,CLINTON,38.5896187,-89.420064,73179.3
2613,SHELTON,41.3164856,-73.0931641,7674.6
2614,WAPAKONETA,40.5678265,-84.1935594,1649.6
2615,LOCK HAVEN,41.1370133,-77.44692629999999,8996.599999999999
2616,SANDY,40.572851,-111.83344950000001,22735.000000000004
2617,CEDAR,37.7084225,-93.861222,162.3
2618,WAYNESVILLE,35.4887476,-82.9888725,9972.4
2619,TUSKEGEE,32.4240286,-85.6916195,412.0
2621,BAKER CITY,44.7748748,-117.8343848,4395.7
2622,MONTICELLO,38.01032755,-78.4523438,32268.10000000001
2623,WEST POINT,41.3929109,-73.95680490000001,12855.3
2625,COTTAGE GROVE,44.8277446,-92.9438218,11871.400000000005
2626,RICHMOND HILL,43.870278799999994,-79.4381534,11761.899999999998
2627,FORT VALLEY,32.5537585,-83.8874084,4006.5
2628,TIPP CITY,39.958389200000006,-84.17216379999999,2251.2
2629,ALPINE,38.5893934,-119.8345013,4577.000000000001
2630,WASHINGTON,38.8949549,-77.03664559999999,139902.80000000016
2631,WARRENTON,38.713549799999996,-77.795367,10726.9
2632,JACKSON,32.29903839999999,-90.1847691,253468.3000000001
2633,WEDDINGTON,35.0223708,-80.7609035,1050.9
2634,CLAY,38.734069399999996,-88.49106929999999,952.0
2635,MILFORD,41.222319399999996,-73.0564953,42414.8
2636,ROYSE CITY,32.9750924,-96.3325215,242.9
2637,BROWNFIELD,33.181203499999995,-102.2743489,2863.0
2639,SPARTA,43.9441328,-90.8129118,24966.6
2640,RAINBOW CITY,33.928922,-86.13996432,25511.500000000004
2641,WARREN,40.844282799999995,-90.61684079999999,121679.80000000006
2642,ARDEN HILLS,45.0761409,-93.16669449999999,546.0
2643,CODY,44.5263107,-109.0563923,4785.3
2644,PRESQUE ISLE,46.681153,-68.0158616,6477.6
2645,MINNEOLA,44.323045799999996,-92.71034559999998,1229.8
2646,NORTH BEND,43.406504600000005,-124.22427250000001,2555.6
2648,JEANNETTE,40.328124700000004,-79.6153198,4094.6
2649,LASALLE,41.355631,-89.04010647,15.0
2650,FAIRFIELD,38.2493581,-122.03996629999999,76717.30000000003
2653,BOAZ,34.1663695,-86.17084113,7257.3
2655,MERRILL,45.1805223,-89.683459,3516.4999999999995
2656,ORANGE COVE,36.624394,-119.3137301,512.0
2657,ANTHONY,37.8959542,-80.33201740000001,650.3
2658,GLENWOOD SPRINGS,39.5507448,-107.3255001,3066.5
2659,ROCKINGHAM,38.50802879999999,-78.8949442,22019.799999999992
2660,HOWELL,42.607255200000004,-83.9293952,8020.3
2661,SANTAQUIN,39.9755101,-111.78521059999998,639.0
2662,ELON,36.1029132,-79.50668950000001,641.9
2663,ROCKPORT,28.020573300000002,-97.0544341,9824.7
2665,SAFFORD,32.833954600000006,-109.70758000000001,7350.7
2666,ASTORIA,46.187884499999996,-123.8312563,15854.999999999998
2667,ST. FRANCIS,35.0153956,-90.72631940000001,1540.3
2669,SUMNER,37.2435967,-97.4792142,4868.2
2670,RENSSELAER,42.7091389,-73.5107732,9207.6
2672,JEFFERSON,38.3010487,-88.9344303,11377.7
2673,DUNN,35.3062743,-78.6089028,5612.8
2674,WILLOUGHBY HILLS,41.5983823,-81.4184471,4532.9000000000015
2675,CHILLICOTHE,39.333119700000005,-82.98240190000001,24548.099999999995
2676,COWETA,33.3500656,-84.75457340000001,3891.1
2677,EDGEWOOD,39.41871939999999,-76.2944016,17940.8
2678,BREWER,44.7964921,-68.76008320000001,6266.799999999998
2680,VALLEY,48.356443299999995,-106.61566499999999,10334.100000000002
2681,HOLLY SPRINGS,35.6512655,-78.8336218,5170.7
2682,FORT OGLETHORPE,34.9489645,-85.2569,588.0
2683,BRIGANTINE,39.4101171,-74.3645906,1313.0
2684,GROSSE POINTE FARMS,42.40920379999999,-82.8918587,3283.0
2685,MISSION,26.2159066,-98.3252932,21617.8
2686,WASECA,44.0172242,-93.5885717,1194.7999999999995
2687,MOORESVILLE,35.570746,-80.81829920000001,46145.7
2688,ALAMOSA,37.469877000000004,-105.86960090000001,5518.9000000000015
2689,ALIQUIPPA,40.6102386,-80.267726,7494.999999999999
2691,HARVARD,42.36782045,-71.12666173,3376.6
2692,DECATUR,39.8628075,-88.89387182,137209.50000000015
2693,WINTERVILLE,44.47629095,-103.85006690000002,2829.3
2696,LAMESA,32.7376001,-101.9509921,1875.6
2697,GROTON,41.3506989,-72.0773654,2870.8
2699,POULSBO,47.7391366,-122.63928,11393.8
2700,CORTE MADERA,37.92548060000001,-122.5274755,1223.9
2701,LOWELL,42.633424700000006,-71.3161718,22252.7
2702,ROCK FALLS,41.7797533,-89.6889967,773.4
2703,INGLESIDE,27.8779713,-97.21130649999999,3760.0000000000014
2704,MOUNT AIRY,36.499300700000006,-80.60728590000001,20583.7
2705,REEDSBURG,43.5324809,-90.00262590000001,3403.6
2706,HARAHAN,29.9404826,-90.2031313,218.0
2707,INDEPENDENCE,37.224235799999995,-95.7083131,43301.49999999999
2708,RIFLE,39.5347023,-107.7831199,2181.7
2709,TAFT,35.142467100000005,-119.4565078,797.1
2710,NORWALK,41.1175966,-73.4078968,20881.5
2711,GRANTS,35.147259999999996,-107.85144650000001,1567.1
2712,SILVERTON,34.474230600000006,-101.3046051,5823.6
2713,BLADENSBURG,38.93929970000001,-76.9337983,510.8
2714,TOMAH,43.978576000000004,-90.5040214,3326.8
2715,PEARSALL,28.892193900000002,-99.095033,612.6
2718,VERNAL,40.4555157,-109.5287479,5223.4
2719,SNOHOMISH,48.007473600000004,-121.7304882,3943.4
2720,SHAWANO,44.781721399999995,-88.7118868,2211.0
2721,GREENWOOD,37.8709542,-96.2471338,89361.5
2722,CLARKSVILLE,38.2967791,-85.7602087,66429.09999999999
2723,RAWLINS,39.7904797,-101.09947220000001,651.4000000000002
2724,SHELBY,39.3665064,-88.78862779999999,36254.0
2725,CRAIG,37.4760225,-80.19908259999998,2612.9000000000005
2726,GRINNELL,41.7430554,-92.72242059999999,3427.8
2727,OAKWOOD,40.563994,-74.11597540000001,3081.0999999999995
2728,THOMASTON,41.6739862,-73.073164,15361.8
2729,PRINEVILLE,44.2998229,-120.834884,3300.7
2730,MOUND,44.936629499999995,-93.6660719,440.3
2731,ALACHUA,29.675568,-82.36401090000001,1832.1
2732,STURGEON BAY,44.8341639,-87.377042,3051.2
2733,CHANUTE,37.6792135,-95.45720340000001,7540.2
2734,DANVILLE,40.125221999999994,-87.6304614,95539.79999999996
2735,LOUISVILLE,38.254237599999996,-85.759407,326938.99999999977
2736,ELLISVILLE,38.5941048,-90.5875099,2059.9
2739,PORT TOWNSEND,48.1185325,-122.7679629,6444.2
2740,LAURENS,32.4239975,-82.9388938,7840.700000000002
2741,GRANTSVILLE,38.9234195,-81.0959456,2443.8
2742,OLNEY,39.1532123,-77.0668408,13224.8
2744,BERKELEY,37.8708393,-122.27286389999999,21451.200000000004
2745,WASHINGTON TERRACE,34.2901539,-79.8570071,1912.3
2746,CLINTON,38.5896187,-89.420064,73179.3
2747,FITZGERALD,31.7149082,-83.2526545,12382.4
2748,PLEASANTON,37.6624312,-121.8746789,24638.0
2750,SWEET HOME,44.3976247,-122.7361959,1877.9
2752,CHARLOTTE,35.2270869,-80.8431268,238816.50000000015
2753,TIBURON,37.873437100000004,-122.4566122,236.0
2754,CLINTON,38.5896187,-89.420064,73179.3
2755,MAYSVILLE,41.6486403,-90.71680909999999,5112.6
2756,HARRISBURG,40.266310700000005,-76.8861122,53212.10000000001
2757,FAIRVIEW,37.6785422,-122.0457953,1026.8000000000004
2758,PULASKI,37.2314232,-89.1183427,15991.600000000002
2759,SOCORRO,34.0572791,-106.8930518,5841.5
2760,COVINGTON,39.0837489,-84.5086221,92001.6
2763,TOPPENISH,46.377350899999996,-120.30866670000002,2996.3
2764,BARRE,42.4228679,-72.1050787,6966.2
2766,PERRYTON,36.400031299999995,-100.8026505,1065.7
2769,MOUNDSVILLE,39.9203526,-80.7431407,3735.0
2771,MILTON,42.2495435,-71.06616120000001,23877.2
2773,BENNETTSVILLE,34.617380299999994,-79.6847814,2928.0
2774,FREDERICK,39.414443,-77.4105783,40992.2
2775,OLMSTED FALLS,41.375049,-81.9081937,622.5
2777,SPRINGFIELD,39.7989763,-89.6443688,370376.9
2778,GARDEN CITY,37.9716898,-100.8726618,23020.10000000001
2779,MONETT,36.9289518,-93.92771490000001,4094.1
2780,SALINE,37.750075,-88.53025840000001,2578.8
2781,PLEASANT HILL,37.9479786,-122.06079629999999,7204.299999999998
2782,GROVELAND,42.760368799999995,-71.03144509999998,482.5
2783,FROSTBURG,39.6581425,-78.92835699999999,599.4000000000002
2784,COVINGTON,39.0837489,-84.5086221,92001.6
2785,CARBONDALE,37.7274692,-89.216655,19267.7
2786,HONDO,29.347412100000003,-99.1412026,3637.1
2787,AVON PARK,27.5960827,-81.5060858,3775.900000000001
2788,COLLEGE PLACE,46.0491763,-118.38804170000002,97.0
2789,MOREHEAD CITY,34.7229391,-76.7260436,13144.900000000005
2790,SALLISAW,35.4603711,-94.7874463,3244.3
2791,COLLEGEDALE,35.053130100000004,-85.0502277,17.0
2792,TROPHY CLUB,32.997901399999996,-97.18362459999999,496.2
2793,BEAVER FALLS,40.7520097,-80.3192295,6248.0999999999985
2794,GRAHAM,39.34062,-99.8980624,4434.2
2795,COLUMBIA CITY,41.1572639,-85.48830720000001,3046.5
2796,LAPEER,43.0904764,-83.23337049999999,12411.500000000005
2797,TRINIDAD,37.169397,-104.50054109999999,5073.1
2799,WHARTON,29.30524,-96.07548154,3717.3
2800,PORT JERVIS,41.3750937,-74.692663,1125.5
2802,BOONEVILLE,37.4761991,-83.6749145,13412.2
2804,DETROIT LAKES,46.817180900000004,-95.8453253,5093.700000000002
2805,MOUNT PLEASANT,32.794065100000005,-79.86258509999999,20087.1
2806,NAPOLEON,41.392272600000005,-84.1252243,4667.0
2807,PECOS,31.395836,-103.494624,3277.9999999999995
2808,GRIMES,41.6883214,-93.7910575,711.7
2809,DELTA,38.7422063,-108.06895829999999,6600.5999999999985
2810,PARK HILLS,37.854217999999996,-90.5181804,255.0
2811,LENOIR CITY,35.7972998,-84.25602990000002,8132.0
2814,SCOTT,39.6333408,-90.4753685,1097.6
2815,HIGHLAND PARK,42.1816919,-87.8003438,6878.6
2816,CLINTON,38.5896187,-89.420064,73179.3
2817,VIRGINIA,37.1232245,-78.4927721,2957.5
2818,SOUTH AMBOY,40.4782514,-74.2907363,572.0999999999998
2819,KEARNEY,40.699457,-99.0814767,13141.999999999998
2820,PRICE,45.249331,-88.98873339,9314.4
2821,THIEF RIVER FALLS,48.1172301,-96.1770667,4250.700000000002
2822,CLANTON,32.8387371,-86.6294262,9858.9
2823,CLOVERDALE,38.8054624,-123.01722269999999,884.5000000000001
2825,HOQUIAM,46.980929100000004,-123.88933519999999,1408.2
2826,LANCASTER,40.038129999999995,-76.3056686,159315.00000000015
2827,PRINCETON,40.3492744,-74.6592958,37187.79999999999
2829,INDEPENDENCE,37.224235799999995,-95.7083131,43301.49999999999
2830,ATOKA,34.328494799999994,-96.017838,5059.5
2831,NORTHFIELD,44.4582041,-93.161159,14083.4
2832,SMITHVILLE,30.008554200000003,-97.1594321,10714.9
2833,EDGEWOOD,39.41871939999999,-76.2944016,17940.8
2834,EAST GRAND FORKS,47.9317394,-97.0173554,539.6
2836,LIVE OAK,30.2949457,-82.98402,12415.700000000004
2837,TUSCUMBIA,34.7312005,-87.70253000000001,5069.6
2838,YOUNGSVILLE,41.852280900000004,-79.31865970000001,1540.6
2839,HORNELL,42.3278477,-77.6611025,4141.5
2840,LIBERTY,31.803163199999997,-81.483441,23127.5
2841,DUPONT,44.62526355,-88.92022187,985.2
2842,BROUSSARD,30.147146000000003,-91.9612306,389.6
2843,WOODWAY,47.7900365,-122.3823625,869.1
2844,EAGLE POINT,42.472625799999996,-122.80281770000002,1608.6
2845,MENOMINEE,45.578574100000004,-87.562159,73.0
2846,ELWOOD,40.2769834,-85.8419246,4658.9
2847,WESTWEGO,29.906038800000005,-90.1422962,701.3
2848,POTEAU,35.053709399999995,-94.62355790000001,12217.6
2849,BRYAN,30.693444,-96.40080172,21432.3
2850,RICHMOND HEIGHTS,38.62827070000001,-90.3191285,1964.2
2851,LADUE,38.6497743,-90.3806725,118.0
2852,FALLON,46.32919570000001,-104.4366483,3888.4
2854,CLINTON,38.5896187,-89.420064,73179.3
2855,ALLIANCE,40.915336200000006,-81.1059309,13912.8
2857,ALBION,39.2235117,-123.7686251,7266.100000000001
2858,GERING,41.8258016,-103.6604995,2637.5
2860,WINCHESTER,39.18577620000001,-78.1631434,61876.59999999997
2861,RIVERDALE,41.544477799999996,-90.45818790000001,23558.6
2862,BOX ELDER,41.358605600000004,-113.21120719999999,623.7
2863,CORTEZ,37.349375200000004,-108.5872365,3402.100000000001
2865,MILES CITY,46.408527299999996,-105.840981,3935.6
2866,JERSEYVILLE,39.1200471,-90.3284479,6427.800000000001
2867,DELAVAN,42.6330703,-88.64371379999999,2141.0
2869,FRANKLIN,37.976540899999996,-88.9335327,92635.79999999996
2871,BAY MINETTE,30.8829628,-87.77304740000001,3234.7
2872,BURLINGTON,44.4723989,-73.2114941,85372.40000000004
2873,ALCOA,35.7895271,-83.9737935,13166.9
2874,SOUTHSIDE,33.9245425,-86.0224718,2276.6
2875,GREENVILLE,34.851354,-82.3984882,256646.99999999985
2877,FRANKLIN,37.976540899999996,-88.9335327,92635.79999999996
2878,FULTONDALE,33.6349905,-86.78872023,2399.9
2879,OBERLIN,41.2939386,-82.21737859999999,1869.5
2880,WAGONER,35.954221600000004,-95.5636238,4364.6
2881,FRANKLIN,37.976540899999996,-88.9335327,92635.79999999996
2882,HILLSBORO,45.5228939,-122.989827,37348.1
2883,TECUMSEH,42.2508902,-82.9608334,8917.900000000003
2884,NEW RICHMOND,45.1230213,-92.5365865,2380.3
2885,BOONTON,40.9025989,-74.40709709999999,1432.1999999999996
2886,MARATHON,42.1980479,-85.6426468,3365.7000000000007
2888,WYOMING,43.1700264,-107.5685348,16222.499999999998
2889,ABSECON,39.428450299999994,-74.49570759999999,797.0
2890,ORANGE PARK,30.166073600000004,-81.706484,44535.89999999998
2891,RICE LAKE,45.5060682,-91.7382251,6604.499999999999
2892,ORRVILLE,40.8436664,-81.7640212,2346.0
2893,BERNALILLO,35.0349239,-106.68706929999999,903.6
2894,NORTH LOGAN,41.7693747,-111.8046654,1863.7
2895,DES PERES,38.5950643,-90.45567587,4328.9
2897,RIPLEY,36.647873499999996,-90.8887906,14188.1
2898,EATON,42.593596399999996,-84.8443666,4524.6
2899,FORT STOCKTON,30.894043100000005,-102.8793222,1201.7
2900,LITTLE FALLS,45.9763545,-94.36250240000001,8294.6
2901,ST. JOSEPH,39.7686055,-94.8466322,2696.0
2902,DENISON,33.8062305,-96.62387757,17401.700000000004
2904,HARRODSBURG,37.762298,-84.84328520000001,2897.100000000001
2905,WESTLAKE VILLAGE,34.145838899999994,-118.80564740000001,2486.2
2907,OAK HILL,38.0051401,-78.5230684,2169.3
2908,DIAMONDHEAD,34.439812700000004,-92.94517420000001,701.0
2909,TOCCOA,34.5773206,-83.3323851,9169.700000000004
2910,WYNNE,35.224533,-90.78677979999999,3987.3
2911,FLUSHING,40.7654301,-73.8174291,25692.4
2912,JEFFERSON CITY,38.577359,-92.1724265,50221.8
2914,ELGIN,42.0372487,-88.2811895,30793.599999999995
2916,HIGHLAND HEIGHTS,41.551995399999996,-81.4784522,120.0
2917,UNION,37.461645399999995,-89.2504793,24416.0
2918,MONCKS CORNER,33.1960027,-80.0131374,4710.4
2921,MAPLETON,44.0312318,-123.8581645,479.8
2922,BRIDGEPORT,41.1670412,-73.2048348,32798.899999999994
2924,BOONVILLE,38.97363920000001,-92.74324179999999,6345.3
2927,NEVADA,39.515882500000004,-116.85372269999999,5677.4000000000015
2928,GUNTERSVILLE,34.3599825,-86.23972313,13393.700000000004
2929,HILLSDALE,41.613643700000004,-90.1728998,7654.700000000003
2930,MAMMOTH LAKES,37.6432525,-118.96685090000001,979.2
2931,MASON,40.2302271,-89.8660433,17276.700000000004
2932,GONZALES,29.501625699999998,-97.4524926,15821.600000000002
2933,KENTON,38.9252546,-84.5331967,2974.9
2934,CENTER LINE,42.4850362,-83.0277002,2161.9
2937,PALM BEACH,26.627979800000002,-80.44941740000002,145.0
2938,BREAUX BRIDGE,30.273532300000003,-91.89928370000001,2734.3
2939,LAKE PARK,26.800215299999998,-80.0661631,168.5
2943,PERRYVILLE,37.724220200000005,-89.8612196,2742.8
2944,WYTHEVILLE,36.9479966,-81.0869747,6364.700000000003
2945,GRAND BLANC,42.9275277,-83.62995179999999,23724.500000000004
2946,INDIAN HARBOUR BEACH,28.1489021,-80.5883855,1046.3
2947,COMMERCE,34.002404799999994,-118.1563371,15696.7
2948,ARAB,34.318149700000006,-86.49582190000001,2861.7
2949,MOLALLA,45.1473445,-122.57703219999999,1891.1
2950,NEW ALBANY,38.28562470000001,-85.8241312,50114.3
2953,CONOVER,35.7065217,-81.2186933,15699.999999999998
2954,CAMPBELL,37.2158191,-79.1165953,9185.3
2955,PLEASANT VIEW,43.787048,-79.3337137,6055.5
2956,WEST FRANKFORT,37.897827500000005,-88.9314583,3585.1
2957,FORT MITCHELL,39.059504700000005,-84.5474432,2073.2
2958,ASHLAND,38.4784144,-82.63793869999999,62252.49999999996
2959,ARANSAS PASS,27.8849919,-97.11042553,2951.7
2960,BELLEVUE,47.614421899999996,-122.1923372,44064.49999999999
2961,ANTIGO,45.1402451,-89.1523353,2745.7
2962,FARMVILLE,37.3020966,-78.39194029999999,8780.0
2963,GRANBURY,32.4137275,-97.78813977,16298.700000000004
2964,LA GRANGE,29.9055033,-96.87664699999999,14351.999999999998
2965,ABINGDON,36.709578799999996,-81.9774878,26952.999999999996
2966,PLEASANT HILL,37.9479786,-122.06079629999999,7204.299999999998
2967,LOS ALTOS HILLS,37.379662700000004,-122.13746370000001,45.0
2968,SENATOBIA,34.60434,-89.97393170000001,5438.8
2970,ROLLING HILLS ESTATES,33.787794299999995,-118.3581284,444.5
2971,CARIBOU,46.8605982,-68.01197140000001,3923.2
2972,SOUTH BOSTON,36.698749400000004,-78.9013987,5907.5
2973,DECORAH,43.3033056,-91.7857092,2822.5
2974,VINTON,39.274435499999996,-82.4740302,5984.9
2975,QUINCY,39.9356016,-91.40987270000001,38828.89999999998
2976,SMITHFIELD,35.5085717,-78.3392929,15579.500000000002
2977,SENECA,42.7831619,-76.8386051,33925.1
2978,DALHART,36.05429705,-102.5135762,1413.8
2979,NEW ALBANY,38.28562470000001,-85.8241312,50114.3
2980,PURCELLVILLE,39.1367717,-77.7147153,1327.1
2981,NEWTON,42.3370414,-71.2092214,29295.699999999986
2983,OAK GROVE,41.413711,-90.57299590000001,3876.9
2984,FLOWOOD,32.309590299999996,-90.1389757,29640.8
2985,BRENTWOOD,37.9317766,-121.69602659999998,25552.5
2986,LUDINGTON,43.9552826,-86.45258309999998,8789.4
2987,GREENVILLE,34.851354,-82.3984882,256646.99999999985
2988,SILER CITY,35.7234734,-79.4622431,1995.1
2992,BLAIR,40.487074799999995,-78.36823290000001,1855.3
2993,MAPLEWOOD,44.953021500000006,-92.9952153,12499.1
2994,LAKE ELMO,44.99579979999999,-92.87937679999999,101.2
2995,MARION,37.7306054,-88.9331256,78764.09999999999
2996,PERRY,38.0772859,-89.37604990000001,17043.8
2998,FORT SCOTT,37.8399791,-94.7082882,6747.200000000002
2999,JEFFERSON,38.3010487,-88.9344303,11377.7
3000,MURPHYSBORO,37.764495200000006,-89.3350888,7379.1
3001,BLOOMFIELD,40.806767,-74.1854226,20372.2
3003,WEBSTER CITY,42.4663069,-93.82524709999998,1840.7
3005,ST. JOHNS,29.9032284,-81.4145468,674.3
3006,LINCOLN CITY,44.958164399999994,-124.01789140000001,3477.8
3007,FAIRVIEW,37.6785422,-122.0457953,1026.8000000000004
3008,LAMAR,33.0649401,-84.14459520000001,8485.400000000001
3009,RAYNE,30.234925,-92.2684617,1408.1
